thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|urskmpnen|kdib|kdlokus|reflokus|nmlokus
2027|01|440781|015|08|WA|4713|EBA|01|51|1|994|002| B|Operasionalisasi Kantor|00||0|0
2027|01|440781|015|08|WA|4713|EBA|01|51|1|994|002| C|Pemeliharaan Peralatan dan Mesin|00||0|0
2027|01|440781|015|08|WA|4713|EBA|01|51|1|994|002| D|Pemeliharaan Gedung/Bangunan|00||0|0
2027|01|440781|015|08|WA|4713|EBA|01|51|1|994|002| F|Sewa Lainnya|00||0|0
2027|01|440781|015|08|WA|4713|EBA|01|51|1|994|002|TF|Lisensi/Software/Perangkat Lunak/Tools|00||0|0
2027|01|440781|015|08|WA|4713|EBA|01|51|1|994|002|TI|Jaringan Komunikasi dan Data|00||0|0
2027|01|440781|015|08|WA|4713|EBB|01|51|1|951|102| A|TANPA SUB KOMPONEN|00||0|0
2027|01|440781|015|08|WA|4713|EBC|01|51|1|Z10|100| A|Training/Diklat/Pelatihan|00||0|0
2027|01|440781|015|08|WA|4713|EBC|01|51|1|Z10|100| B|Pengembangan Kompetensi SDM dan Motivasi SDM|00||0|0
2027|01|440781|015|08|WA|4713|EBC|01|51|1|Z10|100|XB|Penyelenggaraan Diklat di Luar BPPK|00||0|0
2027|01|440781|015|08|WA|4713|EBD|01|51|1|Z25|100| A|Koordinasi Penerapan SPI Terintegrasi|00||0|0
2027|01|440781|015|08|WA|4713|EBD|01|51|1|Z25|100| B|Pelaksanaan Pengawasan Internal Terintegrasi|00||0|0
2027|01|440781|015|08|WA|4713|EBD|01|51|1|Z27|100| A|Laporan Keuangan Unit|00||0|0
2027|01|440781|015|08|WA|4713|EBD|01|51|1|Z27|100| B|Penyelesaian Dokumen Perbendaharaan|00||0|0
2027|01|440781|015|08|WA|4713|FAM|01|51|1|001|100| A|Penyelesaian Penempatan Dana|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| A|Penyelenggaraan Sosialisasi Pembiayaan dan SIKP UMi|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| B|Penjajakan Kerjasama Potensi Pembiayaan dengan Pemda/Dinas|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| C|Penilaian Kelayakan, Due Diligent, dan Manajemen Risiko Investasi|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| D|Penyusunan dan Penandatanganan Perjanjian Kerja Sama dan Perjanjian Pembiayaan|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| E|Penyiapan Konsultan Pembiayaan, Pemberdayaan, Pengelolaan Piutang dan Pengelolaan Risiko|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| F|Pengembangan dan Pengelolaan Digitalisasi Pembiayaan|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| G|Pelaksanaan Monitoring dan Evaluasi Penyaluran Pembiayaan, Kepatuhan, SIKP UMi dan Jaminan Fidusia|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| H|Pelaksanaan FGD dengan Regulator dan Pihak Lain|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| I|Penanganan Perkara, Pendampingan, Telaahan Kasus Hukum dan Audit Hukum|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| J|Pelaksanaan Riset dan Pembuatan Kajian Ilmiah|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| K|Pelaksanaan Program Pemberdayaan, Pelatihan Manajerial Lembaga Penyalur, Pelatihan Account Officer dan Pelatihan Pelaku Usaha|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| L|Pengujian dan Penyusunan Perikatan Jaminan Piutang|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| M|Pelaksanaan Pembiayaan UMKM dengan Skema On Lending Windows|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100| N|Pengendalian Piutang Pembiayaan UMKM|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100|TF|Lisensi/Software/Perangkat Lunak/Tools|00||0|0
2027|01|440781|015|08|WA|4713|UAM|01|51|1|201|100|TH|Jasa Konsultansi|00||0|0
2027|01|451578|015|08|CD|6212|FAC|19|51|2|001|100| A|Training Modul Aplikasi SAKTI|00||0|0
2027|01|451578|015|08|CD|6212|FAC|19|51|2|001|100| B|FGD dan Bimtek Transfer Keuangan Daerah|00||0|0
2027|01|451578|015|08|CD|6212|FAC|19|51|2|009|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451578|015|08|CD|6212|FAL|19|51|2|004|100| A|Konsultasi|00||0|0
2027|01|451578|015|08|CD|6212|FAL|19|51|2|004|100| B|Sosialisasi dan Bimbingan Teknis|00||0|0
2027|01|451578|015|08|CD|6212|FAL|19|51|2|004|100| D|Pembinaan Pemda, TKD, dan Penandatanganan BAR|00||0|0
2027|01|451578|015|08|CD|6213|FAE|19|51|2|Q06|100| A|Pembinaan Jabatan Fungsional Perbendaharaan|00||0|0
2027|01|451578|015|08|CD|6213|FAL|19|51|2|003|100| A|Monev Pelaksanaan Anggaran|00||0|0
2027|01|451578|015|08|WA|4715|EBA|19|51|2|959|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451578|015|08|WA|4715|EBA|19|51|2|962|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451578|015|08|WA|4715|EBA|19|51|2|962|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2027|01|451578|015|08|WA|4715|EBA|19|51|2|994|002| A|Keperluan Sehari-hari Perkantoran|00||0|0
2027|01|451578|015|08|WA|4715|EBA|19|51|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2027|01|451578|015|08|WA|4715|EBA|19|51|2|994|002|HP|Honorarium PPNPN|00||0|0
2027|01|451578|015|08|WA|4715|EBA|19|51|2|994|002| L|Pemeliharaan Peralatan dan Mesin|00||0|0
2027|01|451578|015|08|WA|4715|EBA|19|51|2|994|002|TJ|Jasa Pemeliharaan/Annual Technical Support (ATS)|00||0|0
2027|01|451578|015|08|WA|4715|EBD|19|51|2|Z36|100| B|TANPA SUB KOMPONEN|00||0|0
2027|01|451578|015|08|WA|4718|BMB|19|51|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451578|015|08|WA|4719|EBA|19|51|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451578|015|08|WA|4719|EBA|19|51|2|Z08|100| A|Survey Kepuasan Pengguna Layanan|00||0|0
2027|01|451578|015|08|WA|4718|EBA|19|51|2|Z03|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451578|015|08|CD|6212|BDG|19|51|2|001|100| A|Profiling UMKM|00||0|0
2027|01|451578|015|08|CD|6215|FAL|19|51|2|003|100| A|Penyusunan Laporan Keuangan Tingkat Kuasa BUN di Daerah|00||0|0
2027|01|451578|015|08|CD|6215|FAL|19|51|2|003|100| B|Koordinasi UAKBUN-D KPPN di Kanwil (Cross Program)|00||0|0
2027|01|451578|015|08|WA|4719|EBC|19|51|2|Z12|100|XC|Penyelenggaraan Capacity Building|00||0|0
2027|01|451604|015|08|CD|6212|FAC|34|02|2|001|100| A|Training Modul Aplikasi SAKTI|00||0|0
2027|01|451604|015|08|CD|6212|FAC|34|02|2|001|100| B|FGD dan Bimtek Transfer Keuangan Daerah|00||0|0
2027|01|451604|015|08|CD|6212|FAC|34|02|2|009|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451604|015|08|CD|6212|FAL|34|02|2|004|100| A|Konsultasi|00||0|0
2027|01|451604|015|08|CD|6212|FAL|34|02|2|004|100| B|Sosialisasi dan Bimbingan Teknis|00||0|0
2027|01|451604|015|08|CD|6212|FAL|34|02|2|004|100| D|Pembinaan Pemda, TKD, dan Penandatanganan BAR|00||0|0
2027|01|451604|015|08|CD|6213|FAE|34|02|2|Q06|100| A|Pembinaan Jabatan Fungsional Perbendaharaan|00||0|0
2027|01|451604|015|08|CD|6213|FAL|34|02|2|003|100| A|Monev Pelaksanaan Anggaran|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|959|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|962|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|962|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|994|002| A|Keperluan Sehari-hari Perkantoran|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|994|002| C|Pelaksanaan Operasional Kantor|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|994|002| D|Pemeliharaan Peralatan dan Mesin|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|994|002|HP|Honorarium PPNPN|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|994|002| L|Pemeliharaan Peralatan dan Mesin|00||0|0
2027|01|451604|015|08|WA|4715|EBA|34|02|2|994|002|TJ|Jasa Pemeliharaan/ Annual Technical Support (ATS)|00||0|0
2027|01|451604|015|08|WA|4715|EBD|34|02|2|Z36|100| B|Pelaksanaan Manajemen Kinerja, Resiko dan Kepatuhan Internal|00||0|0
2027|01|451604|015|08|WA|4718|BMB|34|02|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451604|015|08|WA|4719|EBA|34|02|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2027|01|451604|015|08|WA|4719|EBA|34|02|2|Z08|100| A|Survey Kepuasan Pengguna Layanan|00||0|0
2027|01|451604|015|08|WA|4719|EBC|34|02|2|Z12|100|XC|Penyelenggaraan Capacity Building|00||0|0
2027|01|451604|015|08|CD|6212|BDG|34|02|2|001|100| A|Profiling UMKM|00||0|0
2027|01|451604|015|08|CD|6215|FAL|34|02|2|003|100| A|Penyusunan Laporan Keuangan Tingkat Kuasa BUN di Daerah|00||0|0
2027|01|451604|015|08|CD|6215|FAL|34|02|2|003|100| B|Koordinasi UAKBUN-D KPPN di Kanwil|00||0|0
2027|01|451604|015|08|WA|4718|EBA|34|02|2|Z03|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497593|015|08|CD|6212|FAC|19|10|2|001|100| A|Training Modul Aplikasi SAKTI|00||0|0
2027|01|497593|015|08|CD|6212|FAC|19|10|2|001|100| B|FGD dan Bimtek Transfer Keuangan Daerah|00||0|0
2027|01|497593|015|08|CD|6212|FAC|19|10|2|009|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497593|015|08|CD|6212|FAL|19|10|2|004|100| A|Konsultasi|00||0|0
2027|01|497593|015|08|CD|6212|FAL|19|10|2|004|100| B|Sosialisasi dan Bimbingan Teknis|00||0|0
2027|01|497593|015|08|CD|6212|FAL|19|10|2|004|100| D|Pembinaan Pemda, TKD, dan Penandatanganan BA Rekonsiliasi Pajak|00||0|0
2027|01|497593|015|08|CD|6213|FAE|19|10|2|Q06|100| A|Pembinaan Jabatan Fungsional Perbendaharaan|00||0|0
2027|01|497593|015|08|WA|4715|EBA|19|10|2|959|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497593|015|08|WA|4715|EBA|19|10|2|962|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497593|015|08|WA|4715|EBA|19|10|2|962|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2027|01|497593|015|08|WA|4715|EBA|19|10|2|994|002| A|Pelaksanaan Operasional Kantor|00||0|0
2027|01|497593|015|08|WA|4715|EBA|19|10|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2027|01|497593|015|08|WA|4715|EBA|19|10|2|994|002|HP|Honorarium PPNPN|00||0|0
2027|01|497593|015|08|WA|4715|EBA|19|10|2|994|002| L|Pemeliharaan Peralatan dan Mesin|00||0|0
2027|01|497593|015|08|WA|4715|EBA|19|10|2|994|002| M|Pemeliharaan Gedung dan Bangunan|00||0|0
2027|01|497593|015|08|WA|4715|EBA|19|10|2|994|002|TJ|Jasa Pemeliharaan/Annual Technical Support (ATS)|00||0|0
2027|01|497593|015|08|WA|4715|EBD|19|10|2|Z36|100| B|Pelaksanaan Manajemen Kinerja, Resiko dan Kepatuhan Internal|00||0|0
2027|01|497593|015|08|WA|4718|BMB|19|10|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497593|015|08|WA|4719|EBA|19|10|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497593|015|08|WA|4719|EBA|19|10|2|Z08|100| A|Survey Kepuasan Pengguna Layanan|00||0|0
2027|01|497593|015|08|WA|4719|EBC|19|10|2|Z12|100|XC|Penyelenggaraan Capacity Building|00||0|0
2027|01|497593|015|08|CD|6213|FAL|19|10|2|003|100| A|Monev Pelaksanaan Anggaran|00||0|0
2027|01|497593|015|08|CD|6212|BDG|19|10|2|001|100| A|Profilling UMKM|00||0|0
2027|01|497593|015|08|CD|6215|FAL|19|10|2|003|100| A|Penyusunan Laporan Keuangan Tingkat Kuasa BUN di Daerah|00||0|0
2027|01|497593|015|08|CD|6215|FAL|19|10|2|003|100| B|Koordinasi UAKBUN-D KPPN di Kanwil|00||0|0
2027|01|497593|015|08|WA|4718|EBA|19|10|2|Z03|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|452878|015|08|CD|6212|FAC|28|03|2|001|100| A|Training Modul Aplikasi SAKTI|00||0|0
2027|01|452878|015|08|CD|6212|FAC|28|03|2|001|100| B|FGD dan Bimtek Transfer Keuangan Daerah|00||0|0
2027|01|452878|015|08|CD|6212|FAC|28|03|2|009|100| A|Training Modul Aplikasi SAKTI|00||0|0
2027|01|452878|015|08|CD|6212|FAL|28|03|2|004|100| A|Konsultasi|00||0|0
2027|01|452878|015|08|CD|6212|FAL|28|03|2|004|100| B|Sosialisasi dan Bimbingan Teknis|00||0|0
2027|01|452878|015|08|CD|6212|FAL|28|03|2|004|100| D|Pembinaan Pemda, TKD, dan Penandatanganan BAR|00||0|0
2027|01|452878|015|08|CD|6213|FAE|28|03|2|Q06|100| A|Pembinaan Jabatan Fungsional Perbendaharaan|00||0|0
2027|01|452878|015|08|CD|6213|FAL|28|03|2|003|100| A|Monev Pelaksanaan Anggaran|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|959|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|962|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|962|100| B|TANPA SUB KOMPONEN|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002| A|Keperluan Sehari-hari Perkantoran|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002| C|Pelaksanaan Operasional Kantor|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002| D|Pemeliharaan Peralatan dan Mesin|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002| G|Pemeliharaan Gedung dan Bangunan|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002|HP|Honorarium PPNPN|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002| L|Pemeliharaan Peralatan dan Mesin|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002| M|Pemeliharaan Gedung dan Bangunan|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002|MA|Pemeliharaan Rumah Dinas|00||0|0
2027|01|452878|015|08|WA|4715|EBA|28|03|2|994|002|TJ|Jasa Pemeliharaan/Annual Technical Support (ATS)|00||0|0
2027|01|452878|015|08|WA|4715|EBD|28|03|2|Z36|100| B|Pelaksanaan Manajemen Kinerja, Resiko dan Kepatuhan Internal|00||0|0
2027|01|452878|015|08|WA|4718|BMB|28|03|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|452878|015|08|WA|4719|EBA|28|03|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2027|01|452878|015|08|WA|4719|EBA|28|03|2|Z08|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|452878|015|08|WA|4719|EBC|28|03|2|Z12|100|XC|Penyelenggaraan Capacity Building|00||0|0
2027|01|452878|015|08|CD|6212|BDG|28|03|2|001|100| A|Profiling UMKM|00||0|0
2027|01|452878|015|08|CD|6215|FAL|28|03|2|003|100| A|Penyusunan Laporan Keuangan Tingkat Kuasa BUN|00||0|0
2027|01|452878|015|08|CD|6215|FAL|28|03|2|003|100| B|Koordinasi UAKBUN-DKPPN di Kanwil |00||0|0
2027|01|452878|015|08|WA|4718|EBA|28|03|2|Z03|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497587|015|08|CD|6212|FAC|04|04|2|001|100| A|Training Modul Aplikasi SAKTI|00||0|0
2027|01|497587|015|08|CD|6212|FAC|04|04|2|001|100| B|FGD dan Bimtek Transfer Keuangan Daerah|00||0|0
2027|01|497587|015|08|CD|6212|FAC|04|04|2|009|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497587|015|08|CD|6212|FAL|04|04|2|004|100| A|Konsultasi|00||0|0
2027|01|497587|015|08|CD|6212|FAL|04|04|2|004|100| B|Sosialisasi dan Bimbingan Teknis|00||0|0
2027|01|497587|015|08|CD|6212|FAL|04|04|2|004|100| D|Pembinaan Pemda, TKD, dan Penandatanganan BA Rekonsiliasi Pajak|00||0|0
2027|01|497587|015|08|CD|6213|FAE|04|04|2|Q06|100| A|Pembinaan Jabatan Fungsional Perbendaharaan|00||0|0
2027|01|497587|015|08|CD|6213|FAL|04|04|2|003|100| A|Monev Pelaksanaan Anggaran|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|959|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|962|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|962|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|994|002| A|Pelaksanaan Operasional Kantor|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|994|002|HP|Honorarium PPNPN|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|994|002| L|Pemeliharaan Peralatan dan Mesin|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|994|002| M|Pemeliharaan Gedung dan Bangunan|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|994|002|MA|Pemeliharaan Rumah Dinas|00||0|0
2027|01|497587|015|08|WA|4715|EBA|04|04|2|994|002|TJ|Jasa Pemeliharaan/Annual Technical Support (ATS)|00||0|0
2027|01|497587|015|08|WA|4715|EBD|04|04|2|Z36|100| B|Pelaksanaan Manajemen Kinerja, Resiko dan Kepatuhan Internal|00||0|0
2027|01|497587|015|08|WA|4718|BMB|04|04|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497587|015|08|WA|4719|EBA|04|04|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497587|015|08|WA|4719|EBA|04|04|2|Z08|100| A|Survey Kepuasan Pengguna Layanan|00||0|0
2027|01|497587|015|08|WA|4719|EBC|04|04|2|Z12|100|XC|Penyelenggaraan Capacity Building|00||0|0
2027|01|497587|015|08|CD|6212|BDG|04|04|2|001|100| A|Profiling UMKM|00||0|0
2027|01|497587|015|08|CD|6215|FAL|04|04|2|003|100| A|Penyusunan Laporan Keuangan Tingkat Kuasa BUN di Daerah|00||0|0
2027|01|497587|015|08|CD|6215|FAL|04|04|2|003|100| B|Koordinasi UAKBUN-D KPPN di Kanwil|00||0|0
2027|01|497587|015|08|WA|4718|EBA|04|04|2|Z03|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|527031|015|08|CD|6212|FAC|01|51|2|001|100| A|Training Modul Aplikasi SAKTI|00||0|0
2027|01|527031|015|08|CD|6212|FAC|01|51|2|001|100| B|FGD dan Bimtek Transfer Keuangan Daerah|00||0|0
2027|01|527031|015|08|CD|6212|FAC|01|51|2|009|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|527031|015|08|CD|6212|FAL|01|51|2|004|100| A|Konsultasi|00||0|0
2027|01|527031|015|08|CD|6212|FAL|01|51|2|004|100| B|Sosialisasi dan Bimbingan Teknis|00||0|0
2027|01|527031|015|08|CD|6212|FAL|01|51|2|004|100| D|Pembinaan Pemda, TKD, dan Penandatanganan BAR|00||0|0
2027|01|527031|015|08|CD|6213|FAE|01|51|2|Q06|100| A|Pembinaan Jabatan Fungsional Perbendaharaan|00||0|0
2027|01|527031|015|08|CD|6213|FAL|01|51|2|003|100| A|Monev Pelaksanaan Anggaran|00||0|0
2027|01|527031|015|08|WA|4715|EBA|01|51|2|959|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|527031|015|08|WA|4715|EBA|01|51|2|962|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|527031|015|08|WA|4715|EBA|01|51|2|962|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2027|01|527031|015|08|WA|4715|EBA|01|51|2|994|002| A|Pelaksanaan Operasional Kantor|00||0|0
2027|01|527031|015|08|WA|4715|EBA|01|51|2|994|002| B|Langganan Daya dan Jasa|00||0|0
2027|01|527031|015|08|WA|4715|EBA|01|51|2|994|002|HP|Honorarium PPNPN|00||0|0
2027|01|527031|015|08|WA|4715|EBA|01|51|2|994|002| L|Peralatan dan Mesin|00||0|0
2027|01|527031|015|08|WA|4715|EBA|01|51|2|994|002|TJ|Jasa Pemeliharaan/Annual Technical Support (ATS)|00||0|0
2027|01|527031|015|08|WA|4715|EBD|01|51|2|Z36|100| B|Pelaksanaan Manajemen Kinerja, Resiko dan Kepatuhan Internal|00||0|0
2027|01|527031|015|08|WA|4718|BMB|01|51|2|001|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|527031|015|08|WA|4719|EBA|01|51|2|994|001| A|TANPA SUB KOMPONEN|00||0|0
2027|01|527031|015|08|WA|4719|EBA|01|51|2|Z08|100| A|Survey Kepuasan Pengguna Layanan|00||0|0
2027|01|527031|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|Penyelenggaraan Capacity Building|00||0|0
2027|01|527031|015|08|CD|6212|BDG|01|51|2|001|100| A|Profiling UMKM|00||0|0
2027|01|527031|015|08|CD|6215|FAL|01|51|2|003|100| A|Penyusunan Laporan Keuangan Tingkat Kuasa BUN di Daerah|00||0|0
2027|01|527031|015|08|CD|6215|FAL|01|51|2|003|100| B|Koordinasi UAKBUN-D KPPN di Kanwil|00||0|0
2027|01|527031|015|08|WA|4718|EBA|01|51|2|Z03|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497607|015|08|CD|6212|FAC|17|53|2|001|100| A|Training Modul Aplikasi SAKTI|00||0|0
2027|01|497607|015|08|CD|6212|FAC|17|53|2|001|100| B|FGD dan Bimtek Transfer Keuangan Daerah - KPPN Induk|00||0|0
2027|01|497607|015|08|CD|6212|FAC|17|53|2|001|100|BA|Training Modul Aplikasi SAKTI - KPPN Unit|00||0|0
2027|01|497607|015|08|CD|6212|FAC|17|53|2|001|100|BB|FGD dan Bimtek Transfer Keuangan Daerah - KPPN Unit|00||0|0
2027|01|497607|015|08|CD|6212|FAC|17|53|2|009|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497607|015|08|CD|6212|FAL|17|53|2|004|100| A|Konsultasi - KPPN Induk|00||0|0
2027|01|497607|015|08|CD|6212|FAL|17|53|2|004|100| B|Sosialisasi dan Bimbingan Teknis - KPPN Induk|00||0|0
2027|01|497607|015|08|CD|6212|FAL|17|53|2|004|100|BA|Konsultasi - KPPN Unit|00||0|0
2027|01|497607|015|08|CD|6212|FAL|17|53|2|004|100|BB|Sosialisasi dan Bimbingan Teknis - KPPN Unit|00||0|0
2027|01|497607|015|08|CD|6212|FAL|17|53|2|004|100|BD|Pembinaan Pemda, TKD, dan Penandatanganan BAR - KPPN Unit|00||0|0
2027|01|497607|015|08|CD|6212|FAL|17|53|2|004|100| D|Pembinaan Pemda, TKD, dan Penandatanganan BAR - KPPN Induk|00||0|0
2027|01|497607|015|08|CD|6213|FAE|17|53|2|Q06|100| A|Pembinaan Jabatan Fungsional Perbendaharaan|00||0|0
2027|01|497607|015|08|CD|6213|FAL|17|53|2|003|100|AA|Monev Pelaksanaan Anggaran - KPPN Induk|00||0|0
2027|01|497607|015|08|CD|6213|FAL|17|53|2|003|100|BA|Monev Pelaksanaan Anggaran - KPPN Unit|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|959|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|962|100| A|TANPA SUB KOMPONEN|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|962|100| B|Koordinasi Penyusunan ATK PU|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002| A|Keperluan Sehari-hari Perkantoran - KPPN Induk|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002|AC|Pelaksanaan Operasional Kantor - KPPN Induk|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002| B|Langganan Daya dan Jasa - KPPN Induk|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002|BA|Keperluan Sehari-hari Perkantoran - KPPN Unit|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002|BC|Pelaksanaan Operasional Kantor - KPPN Unit|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002|BD|Pemeliharaan Peralatan dan Mesin - KPPN Unit|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002|HP|Honorarium PPNPN|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002| L|Pemeliharaan Peralatan dan Mesin  |00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002| M|Pemeliharaan Gedung dan Bangunan |00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002|MA|Pemeliharaan Rumah Dinas|00||0|0
2027|01|497607|015|08|WA|4715|EBA|17|53|2|994|002|TJ|Jasa Pemeliharaan/Annual Technical Support (ATS)|00||0|0
2027|01|497607|015|08|WA|4715|EBD|17|53|2|Z36|100| B|Pelaksanaan Manajemen Kinerja, Resiko dan Kepatuhan Internal|00||0|0
2027|01|497607|015|08|WA|4715|EBD|17|53|2|Z36|100|BB|Pelaksanaan Manajemen Kinerja, Resiko dan Kepatuhan Internal - KPPN Unit|00||0|0
2027|01|497607|015|08|WA|4718|BMB|17|53|2|001|100|AA|TANPA SUB KOMPONEN - KPPN Induk|00||0|0
2027|01|497607|015|08|WA|4718|BMB|17|53|2|001|100|BA|TANPA SUB KOMPONEN - KPPN Unit|00||0|0
2027|01|497607|015|08|WA|4719|EBA|17|53|2|994|001| A|TANPA SUB KOMPONEN - KPPN Induk|00||0|0
2027|01|497607|015|08|WA|4719|EBA|17|53|2|994|001|BA|TANPA SUB KOMPONEN - KPPN Unit|00||0|0
