thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|kdjnsban|kdctarik|register|carahitung|prosenphln|prosenrkp|prosenrmp|kppnrkp|kppnrmp|kppnphln|regdam|kdluncuran|kdblokir|uraiblokir|kdib
2026|01|527010|015|08|WA|4715|EBB|01|51|1|002|100|DA|521252|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBB|01|51|1|002|100|DA|532111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBB|01|51|1|002|100|DB|532111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBB|01|51|1|004|100|GB|533121|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBB|01|51|1|004|100|RB|533121|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CA|522191|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CB|521211|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CB|524111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CC|521211|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CC|524111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CD|521211|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|001|100|CD|524111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CA|521211|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CA|524111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CB|521211|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CB|524111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CC|524111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CD|524111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|004|100|CD|524114|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z36|100|AA|521211|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z36|100|AA|524111|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z36|100|AB|521211|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z36|100|AC|521211|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z26|100|CA|521211|019|A|0|0||0|0|0|0||||||00||
2026|01|527010|015|08|WA|4715|EBD|01|51|1|Z26|100|CA|524111|019|A|0|0||0|0|0|0||||||00||
