thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2027|01|015116|015|08|CD|6214|FAL|01|51|2|001|100| A|524111|019|A||||1|Transport PP|2.0|ORG|1|KEG|3|LOK|0||6.0|OK|600000|0|0
2027|01|015116|015|08|CD|6214|FAL|01|51|2|001|100| A|524111|019|A||||2|Uang Harian|2.0|ORG|3|HARI|3|LOK|0||18.0|OH|424000|0|0
2027|01|015116|015|08|CD|6214|FAL|01|51|2|001|100| A|524111|019|A||||3|Penginapan|2.0|ORG|2|HARI|3|LOK|0||12.0|OH|730000|0|0
2027|01|015116|015|08|CD|6214|FAL|01|51|2|001|100| A|524113|019|A||||1|Transport Dalam Kota|2.0|KEG|3|ORG|2|BANK|0||12.0|OK|170000|0|0
2027|01|015116|015|08|CD|6214|FAL|01|51|2|001|100| B|521211|019|A||||1|KDM - Makan Rapat Pengembangan dan Pemeliharaan Sistem Informasi Penerimaan Negara|0.0||0||0||0||40.0|OH|57000|0|0
2027|01|015116|015|08|CD|6214|FAL|01|51|2|001|100| B|521211|019|A||||2|KDM - Snack Rapat Pengembangan dan Pemeliharaan Sistem Informasi Penerimaan Negara|0.0||0||0||0||40.0|OH|24000|0|0
2027|01|015116|015|08|CD|6214|FAL|01|51|2|001|100| B|524113|019|A||||1|Transport Dalam Kota|0.0||0||0||0||14.0|OK|170000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|959|100| A|524113|019|A||||1|Transport Lokal|2.0|ORG|12|FREK|0||0||24.0|OK|170000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|962|100| A|521211|019|A||||1|CTK - Dokumentasi/Pencetakan/Penggandaan/Laminasi|0.0||0||0||0||1.0|THN|4968000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A||||1|Kebutuhan Dasar Perkantoran |0.0||0||0||0||1.0|THN|60440000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| A|521119|019|A||||1|Peningkatan Kebugaran|1.0|ORG|12|BLN|0||0||12.0|OB|250000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| A|521811|019|A||||1|ATK - Alat Tulis Kantor/Supplies Komputer|0.0||0||0||0||1.0|THN|13984000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| A|521811|019|A||||2|Obat-obatan|0.0||0||0||0||19.0|OT|200000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| B|521114|019|A||||1|Pos Pengepakan Pengiriman Pengangkutan|0.0||0||0||0||1.0|THN|971000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521113|019|A||||1|Penambah Daya Tahan Tubuh Akhir Tahun Anggaran|19.0|PEG|15|HR|0||0||285.0|OH|19000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01||1|1|Honor Output Kegiatan|0.0||0||0||0||0.0||0|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|||2|Honor Pengurus/Penyimpan BMN|0.0||0||0||0||12.0|OB|180000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|||3|Honor Pejabat Pengadaan Barang/Jasa|0.0||0||0||0||12.0|OB|680000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|02||1|4|Honor Tim SAI (UAKPA BUN Transaksi Khusus Suspen Penerimaan)|0.0||0||0||0||0.0||0|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|02|||5|Penanggung Jawab|0.0||0||0||0||12.0|OB|200000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|02|||6|Koordinator|0.0||0||0||0||12.0|OB|200000|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|02|||7|Ketua/Wakil Ketua|0.0||0||0||0||12.0|OB|150000|0|0
