thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|ursoutput|sbmkvol|sbmksat|sbmkmin1|sbmkket|kdsb|volsout|volsbk|kdib
2027|01|015115|015|08|WA|4718|EBA|01|51|2|Z03|Layanan Hubungan Masyarakat dan Informasi pada Satker Vertikal |0||0|||0|0|00
2027|01|325237|015|08|CD|6213|FAE|32|52|2|Q04|Evaluasi atas Kinerja Investasi Pemerintah|0||0|||0|0|00
2027|01|325237|015|08|CD|6213|FAL|32|52|2|003|Reviu Belanja Pemerintah|0||0|||0|0|00
2027|01|325237|015|08|CD|6213|ABA|32|52|2|001|Rekomendasi Kebijakan atas Peluang Investasi dan Pinjaman Daerah|0||0|||0|0|00
2027|01|325237|015|08|CD|6213|ABA|32|52|2|003|ALCo Regional|0||0|||0|0|00
2027|01|325237|015|08|WA|4715|EBA|32|52|2|959|Layanan Protokoler|0||0|||0|0|00
2027|01|325237|015|08|WA|4715|EBA|32|52|2|962|Layanan Umum|0||0|||0|0|00
2027|01|325237|015|08|WA|4715|EBA|32|52|2|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|325237|015|08|WA|4715|EBD|32|52|2|Z27|Layanan Manajemen Keuangan pada Satker Vertikal |0||0|||0|0|00
2027|01|325237|015|08|WA|4715|EBD|32|52|2|Z36|Layanan Manajemen Kinerja pada Satker Vertikal|0||0|||0|0|00
2027|01|325237|015|08|WA|4718|BMB|32|52|2|001|Edukasi Publik|0||0|||0|0|00
2027|01|325237|015|08|WA|4719|EBA|32|52|2|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|325237|015|08|WA|4719|EBA|32|52|2|Z08|Layanan Organisasi dan Tata Kelola Internal|0||0|||0|0|00
2027|01|325237|015|08|WA|4719|EBC|32|52|2|Z12|Layanan Manajemen SDM Lingkup kementerian/lembaga yang memiliki satker vertikal/ memiliki UPT di daerah Kategori Sedang|0||0|||0|0|00
2027|01|325237|015|08|WA|4722|EBD|32|52|2|Z25|Layanan Pemantauan dan Evaluasi pada Satker Vertikal |0||0|||0|0|00
2027|01|325237|015|08|CD|6212|FAC|32|52|2|002|Bimbingan Teknis Pengelola Keuangan BLU|0||0|||0|0|00
2027|01|325237|015|08|CD|6212|FAC|32|52|2|010|Komunikasi dan Edukasi Dalam Rangka Penyusunan Government Financial Statistic (GFS)|0||0|||0|0|00
2027|01|325237|015|08|CD|6212|FAC|32|52|2|011|Komunikasi dan Edukasi Penyusunan LKKL dan LKBUN|0||0|||0|0|00
2027|01|325237|015|08|CD|6212|FAL|32|52|2|001|Layanan Pembinaan Pelaksanaan Anggaran|0||0|||0|0|00
2027|01|325237|015|08|CD|6212|BDG|32|52|2|001|Dukungan Fasilitasi Pemberdayaan UMKM untuk Inklusi Keuangan|0||0|||0|0|00
2027|01|325237|015|08|CD|6215|FAL|32|52|2|001|Government Financial Statistic (GFS)|0||0|||0|0|00
2027|01|325237|015|08|CD|6215|FAL|32|52|2|003|Laporan Keuangan BUN|0||0|||0|0|00
2027|01|325237|015|08|CD|6216|ABA|32|52|2|002|Rekomendasi Tarif Standar Biaya Masukan|0||0|||0|0|00
2027|01|325237|015|08|WA|4718|EBA|32|52|2|Z03|Layanan Hubungan Masyarakat dan Informasi pada Satker Vertikal |0||0|||0|0|00
2027|01|340249|015|08|CD|6212|FAC|34|02|2|002|Bimbingan Teknis Pengelola Keuangan BLU|0||0|||0|0|00
2027|01|340249|015|08|CD|6212|FAC|34|02|2|010|Komunikasi dan Edukasi Dalam Rangka Penyusunan Government Financial Statistic (GFS)|0||0|||0|0|00
2027|01|340249|015|08|CD|6212|FAC|34|02|2|011|Komunikasi dan Edukasi Penyusunan LKKL dan LKBUN|0||0|||0|0|00
2027|01|340249|015|08|CD|6212|FAL|34|02|2|001|Layanan Pembinaan Pelaksanaan Anggaran|0||0|||0|0|00
2027|01|340249|015|08|CD|6213|ABA|34|02|2|001|Rekomendasi Kebijakan atas Peluang Investasi dan Pinjaman Daerah|0||0|||0|0|00
2027|01|340249|015|08|CD|6213|ABA|34|02|2|003|ALCo Regional|0||0|||0|0|00
2027|01|340249|015|08|CD|6213|FAE|34|02|2|Q04|Evaluasi atas Kinerja Investasi Pemerintah|0||0|||0|0|00
2027|01|340249|015|08|CD|6213|FAL|34|02|2|003|Reviu Belanja Pemerintah|0||0|||0|0|00
2027|01|340249|015|08|WA|4715|EBA|34|02|2|959|Layanan Protokoler|0||0|||0|0|00
2027|01|340249|015|08|WA|4715|EBA|34|02|2|962|Layanan Umum|0||0|||0|0|00
2027|01|340249|015|08|WA|4715|EBA|34|02|2|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|340249|015|08|WA|4715|EBD|34|02|2|Z27|Layanan Manajemen Keuangan pada Satker Vertikal |0||0|||0|0|00
2027|01|340249|015|08|WA|4715|EBD|34|02|2|Z36|Layanan Manajemen Kinerja pada Satker Vertikal|0||0|||0|0|00
2027|01|340249|015|08|WA|4718|BMB|34|02|2|001|Edukasi Publik|0||0|||0|0|00
2027|01|340249|015|08|WA|4719|EBA|34|02|2|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|340249|015|08|WA|4719|EBA|34|02|2|Z08|Layanan Organisasi dan Tata Kelola Internal|0||0|||0|0|00
2027|01|340249|015|08|WA|4719|EBC|34|02|2|Z12|Layanan Manajemen SDM Lingkup kementerian/lembaga yang memiliki satker vertikal/ memiliki UPT di daerah Kategori Sedang|0||0|||0|0|00
2027|01|340249|015|08|WA|4722|EBD|34|02|2|Z25|Layanan Pemantauan dan Evaluasi pada Satker Vertikal |0||0|||0|0|00
2027|01|340249|015|08|CD|6212|BDG|34|02|2|001|Dukungan Fasilitasi Pemberdayaan UMKM untuk Inklusi Keuangan|0||0|||0|0|00
2027|01|340249|015|08|CD|6215|FAL|34|02|2|001|Government Financial Statistic (GFS)|0||0|||0|0|00
2027|01|340249|015|08|CD|6215|FAL|34|02|2|003|Laporan Keuangan BUN|0||0|||0|0|00
2027|01|340249|015|08|CD|6216|ABA|34|02|2|002|Rekomendasi Tarif Standar Biaya Masukan|0||0|||0|0|00
2027|01|340249|015|08|WA|4718|EBA|34|02|2|Z03|Layanan Hubungan Masyarakat dan Informasi pada Satker Vertikal |0||0|||0|0|00
2027|01|330171|015|08|CD|6212|FAC|33|01|2|002|Bimbingan Teknis Pengelola Keuangan BLU|0||0|||0|0|00
2027|01|330171|015|08|CD|6212|FAC|33|01|2|010|Komunikasi dan Edukasi Dalam Rangka Penyusunan Government Financial Statistic (GFS)|0||0|||0|0|00
2027|01|330171|015|08|CD|6212|FAC|33|01|2|011|Komunikasi dan Edukasi Penyusunan LKKL dan LKBUN|0||0|||0|0|00
2027|01|330171|015|08|CD|6212|FAL|33|01|2|001|Layanan Pembinaan Pelaksanaan Anggaran|0||0|||0|0|00
2027|01|330171|015|08|CD|6213|ABA|33|01|2|001|Rekomendasi Kebijakan atas Peluang Investasi dan Pinjaman Daerah|0||0|||0|0|00
2027|01|330171|015|08|CD|6213|ABA|33|01|2|003|ALCo Regional|0||0|||0|0|00
2027|01|330171|015|08|CD|6213|FAE|33|01|2|Q04|Evaluasi atas Kinerja Investasi Pemerintah|0||0|||0|0|00
2027|01|330171|015|08|CD|6213|FAL|33|01|2|003|Reviu Belanja Pemerintah|0||0|||0|0|00
2027|01|330171|015|08|WA|4715|EBA|33|01|2|959|Layanan Protokoler|0||0|||0|0|00
2027|01|330171|015|08|WA|4715|EBA|33|01|2|962|Layanan Umum|0||0|||0|0|00
2027|01|330171|015|08|WA|4715|EBA|33|01|2|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|330171|015|08|WA|4715|EBD|33|01|2|Z27|Layanan Manajemen Keuangan pada Satker Vertikal |0||0|||0|0|00
2027|01|330171|015|08|WA|4715|EBD|33|01|2|Z36|Layanan Manajemen Kinerja pada Satker Vertikal|0||0|||0|0|00
2027|01|330171|015|08|WA|4718|BMB|33|01|2|001|Edukasi Publik|0||0|||0|0|00
2027|01|330171|015|08|WA|4719|EBA|33|01|2|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|330171|015|08|WA|4719|EBA|33|01|2|Z08|Layanan Organisasi dan Tata Kelola Internal|0||0|||0|0|00
2027|01|330171|015|08|WA|4719|EBC|33|01|2|Z12|Layanan Manajemen SDM Lingkup kementerian/lembaga yang memiliki satker vertikal/ memiliki UPT di daerah Kategori Sedang|0||0|||0|0|00
2027|01|330171|015|08|WA|4722|EBD|33|01|2|Z25|Layanan Pemantauan dan Evaluasi pada Satker Vertikal |0||0|||0|0|00
2027|01|330171|015|08|CD|6212|BDG|33|01|2|001|Dukungan Fasilitasi Pemberdayaan UMKM untuk Inklusi Keuangan|0||0|||0|0|00
2027|01|330171|015|08|CD|6215|FAL|33|01|2|001|Government Financial Statistic (GFS)|0||0|||0|0|00
2027|01|330171|015|08|CD|6215|FAL|33|01|2|003|Laporan Keuangan BUN|0||0|||0|0|00
2027|01|330171|015|08|CD|6216|ABA|33|01|2|002|Rekomendasi Tarif Standar Biaya Masukan|0||0|||0|0|00
2027|01|330171|015|08|WA|4718|EBA|33|01|2|Z03|Layanan Hubungan Masyarakat dan Informasi pada Satker Vertikal |0||0|||0|0|00
2027|01|439165|015|08|CD|6216|AAH|01|51|1|F01|Pedoman Mengenai Akuntansi dan Pelaporan Keuangan Pemerintah|0||0|||0|0|00
2027|01|439165|015|08|WA|4715|EBA|01|51|1|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|CAN|01|00|1|001|Perangkat Pengolah Data dan Komunikasi|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|EBA|01|00|1|959|Layanan Protokoler|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|EBA|01|00|1|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|EBA|01|00|1|Z08|Layanan Organisasi dan Tata Kelola Internal|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|EBB|01|00|1|951|Layanan Sarana Internal|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|EBC|01|00|1|Z10|Layanan Manajemen SDM Lingkup Kementerian/Lembaga tanpa satker vertikal dan tanpa UPT|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|EBD|01|00|1|Z25|Layanan Pemantauan dan Evaluasi pada Satker Vertikal |0||0|||0|0|00
2027|01|409999|015|08|WA|4712|EBD|01|00|1|Z27|Layanan Manajemen Keuangan pada Satker Vertikal |0||0|||0|0|00
2027|01|409999|015|08|WA|4712|EBD|01|00|1|Z34|Layanan Penyelenggaraan Kearsipan pada Satker Vertikal |0||0|||0|0|00
2027|01|409999|015|08|WA|4712|FAB|01|00|1|003|Sistem Aplikasi Internal|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|FAM|01|00|1|001|PNBP/Imbal Hasil Kelolaan Dana BLU|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|FAM|01|00|1|003|Pendanaan untuk Penelitian dan Pengembangan Perkebunan|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|FAM|01|00|1|004|Pendanaan untuk Promosi dan Kemitraan Perkebunan|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|FAM|01|00|1|005|Pendanaan untuk Peremajaan Lahan Perkebunan|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|FAM|01|00|1|006|Pendanaan untuk SDM Perkebunan|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|FAM|01|00|1|007|Pendanaan untuk Sarana dan Prasarana Perkebunan|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|UAM|01|00|1|201|Pendanaan untuk Volume Penyaluran Selisih Harga Biodiesel (PN)|0||0|||0|0|00
2027|01|409999|015|08|WA|4712|UAM|01|00|1|202|Pendanaan untuk Program Pangan dan Hilirisasi Perkebunan (PN)|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|AAH|01|51|1|F01|Peraturan Lainnya terkait Organisasi|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|BMB|01|51|1|001|Edukasi Publik|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|EBA|01|51|1|962|Layanan Umum|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|EBA|01|51|1|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|EBC|01|51|1|Z10|Layanan Manajemen SDM Lingkup Kementerian/Lembaga tanpa satker vertikal dan tanpa UPT|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|EBD|01|51|1|Z25|Layanan Pemantauan dan Evaluasi pada Satker Vertikal |0||0|||0|0|00
2027|01|439039|015|08|WA|4714|EBD|01|51|1|Z27|Layanan Manajemen Keuangan pada Satker Vertikal |0||0|||0|0|00
2027|01|439039|015|08|WA|4714|FAB|01|51|1|003|Sistem Aplikasi Internal|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|FAM|01|51|1|001|PNBP/Imbal Hasil Kelolaan Dana BLU|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|FAM|01|51|1|002|Pendanaan untuk Debitur Yang Terfasilitasi Dana Bergulir Lingkungan Hidup|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|FAM|01|51|1|003|Pendanaan untuk Penerima Manfaat yang Terfasilitasi Dana Program Lingkungan Hidup|0||0|||0|0|00
2027|01|439039|015|08|WA|4714|FAE|01|51|1|Q01|Monitoring Atas Pengelolaan Dana Bersama Penanggulangan Bencana (PU)|0||0|||0|0|00
2027|01|451547|015|08|CD|6212|FAL|03|51|2|004|Layanan Konsultasi Pencairan Dana|0||0|||0|0|00
2027|01|451547|015|08|CD|6213|FAE|03|51|2|Q06|Monev Pengembangan Kompetensi KPA, PPK, PPSPM, Bendahara dan Pengelola Perbendaharaan|0||0|||0|0|00
2027|01|451547|015|08|CD|6213|FAL|03|51|2|003|Reviu Belanja Pemerintah|0||0|||0|0|00
2027|01|451547|015|08|WA|4715|EBA|03|51|2|959|Layanan Protokoler|0||0|||0|0|00
2027|01|451547|015|08|WA|4715|EBA|03|51|2|962|Layanan Umum|0||0|||0|0|00
2027|01|451547|015|08|WA|4715|EBA|03|51|2|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|451547|015|08|WA|4715|EBD|03|51|2|Z36|Layanan Manajemen Kinerja pada Satker Vertikal|0||0|||0|0|00
2027|01|451547|015|08|WA|4718|BMB|03|51|2|001|Edukasi Publik|0||0|||0|0|00
2027|01|451547|015|08|WA|4719|EBA|03|51|2|994|Layanan Perkantoran|0||0|||0|0|00
2027|01|451547|015|08|WA|4719|EBA|03|51|2|Z08|Layanan Organisasi dan Tata Kelola Internal|0||0|||0|0|00
