thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04||1|14|Honor Pengelola Keuangan|0||0||0||0||0||0|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||15|PPSPM|0||0||0||0||12|OB|470000|5640000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||16|Bendahara Pengeluaran|0||0||0||0||12|OB|410000|4920000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||17|Staf Pengelola Keuangan Layanan Perkantoran|0||0||0||0||12|OB|300000|3600000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||18|PPK|0||0||0||0||12|OB|1150000|13800000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|04|||19|KPA|0||0||0||0||12|OB|1180000|14160000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01||1|1|Seragam|0||0||0||0||0||0|0|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||2|Pengadaan Seragam Pegawai|0|0|0||0||0||19|STEL|906000|17214000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||3|Seragam Pramubakti|0||0||0||0||4|OT|738000|2952000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| C|521119|019|A|01|||4|Seragam Sopir|0||0||0||0||1|OT|738000|738000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||1|Inventaris Kantor|0||0||0||0||19|PEG|80000|1520000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||2|Kendaraan Roda 2|0||0||0||0||2|UNIT|4960000|9920000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002| D|523121|019|A||||3|Kendaraan Roda 4|0||0||0||0||3|UNIT|31450000|94350000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||1|Honor Pengemudi |1|ORG|13|BLN|0||0||13|OB|6294000|81822000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||2|Honor Pramubakti |4|ORG|13|BLN|0||0||52|OB|5721000|297492000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||3|Uang Lembur Pengemudi|1|ORG|2|JAM|100|HR|0||200|OJ|13000|2600000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||4|Uang Makan Lembur Pengemudi |1|ORG|100|HR|0||0||100|OH|30000|3000000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||5|Uang Lembur Pramubakti|4|ORG|2|JAM|80|HR|0||640|OJ|13000|8320000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||6|Uang Makan Lembur Pramubakti|4|ORG|80|HR|0||0||320|OH|30000|9600000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||1|Printer|0||0||0||0||10|UNIT|690000|6900000|0
2027|01|015116|015|08|WA|4715|EBA|01|51|2|994|002|TJ|523121|019|A||||2|Personal Komputer/Laptop|0||0||0||0||19|UNIT|500000|9500000|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||1|Uang Makan Gol II|6|ORG|19|HARI|12|BLN|0||1368|OH|35000|47880000|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||2|Uang Makan Gol III|11|ORG|19|HARI|12|BLN|0||2508|OH|37000|92796000|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|511129|019|A||||3|Uang Makan Gol IV|2|ORG|19|HARI|12|BLN|0||456|OH|41000|18696000|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||1|Uang Lembur Gol II|6|ORG|3|JAM|42|HARI|0||756|OJ|24000|18144000|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||2|Uang Lembur Gol III|11|ORG|3|JAM|42|HARI|0||1386|OJ|30000|41580000|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||3|Uang Lembur Gol IV|2|ORG|3|JAM|42|HARI|0||252|OJ|36000|9072000|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||4|Uang Makan Lembur Gol II|6|ORG|42|HARI|0||0||252|OH|35000|8820000|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||5|Uang Makan Lembur Gol III|11|ORG|42|HARI|0||0||462|OH|37000|17094000|0
2027|01|015116|015|08|WA|4719|EBA|01|51|2|994|001| A|512211|019|A||||6|Uang Makan Lembur Gol IV|2|ORG|42|HARI|0||0||84|OH|41000|3444000|0
2027|01|015116|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|521211|019|A|01||1|1|Peningkatan Kapasitas SDM|0||0||0||0||0||0|0|0
2027|01|015116|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|521211|019|A|01|||2|KDM - Konsumsi Makan|24|PEG|2|FEK|0||0||48|OK|57000|2736000|0
2027|01|015116|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|521211|019|A|01|||3|KDM - Konsumsi Snack|24|PEG|2|FREK|0||0||48|OK|24000|1152000|0
2027|01|015116|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|521211|019|A|01|||4|CTK - Barang Habis Pakai|24|PEG|2|FREK|0||0||48|OK|50000|2400000|0
2027|01|015116|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|522151|019|A|01||1|1|Peningkatan Kapasitas SDM|0||0||0||0||0||0|0|0
2027|01|015116|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|522151|019|A|01|||2|Honor Narasumber|1|ORG|2|JAM|3|FREK|0||6|OJ|900000|5400000|0
2027|01|015116|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|524113|019|A|01||1|1|Transport Narasumber dalam rangka Peningkatan Kapasitas SDM|0||0||0||0||0||0|0|0
2027|01|015116|015|08|WA|4719|EBC|01|51|2|Z12|100|XC|524113|019|A|01|||2|Transport|1|ORG|3|FREK|0||0||3|OK|170000|510000|0
2027|01|015116|015|08|CD|6215|FAL|01|51|2|003|100| A|521211|019|A||||1|KDM - Makan Rapat Penyusunan Laporan Keuangan|0||0||0||0||40|OH|57000|2280000|0
2027|01|015116|015|08|CD|6215|FAL|01|51|2|003|100| A|521211|019|A||||2|KDM - Snack Rapat Penyusunan Laporan Keuangan|0||0||0||0||40|OH|24000|960000|0
2027|01|015116|015|08|CD|6215|FAL|01|51|2|003|100| B|524111|019|A||||1|Akomodasi|0||0||0||0||4|OH|730000|2920000|0
2027|01|015116|015|08|CD|6215|FAL|01|51|2|003|100| B|524111|019|A||||2|Transport PP|0||0||0||0||2|OK|600000|1200000|0
2027|01|015116|015|08|CD|6215|FAL|01|51|2|003|100| B|524111|019|A||||3|Uang Harian|0||0||0||0||6|OH|424000|2544000|0
2027|01|015117|015|08|CD|6212|AEF|01|51|2|I01|100| A|521211|019|A|01||1|1|Sosialisasi Survey hasil pelaksanaan reformasi birokrasi dan Koordinasi Penyaluran Dana|0||0||0||0||0||0|0|0
2027|01|015117|015|08|CD|6212|AEF|01|51|2|I01|100| A|521211|019|A|01|||2|KDM - Snack|25|ORG|2|KEG|0||0||50|OK|57000|2850000|0
2027|01|015117|015|08|CD|6212|AEF|01|51|2|I01|100| A|521211|019|A|01|||3|KDM - Makan|25|ORG|2|KEG|0||0||50|OK|24000|1200000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|959|100| A|524113|019|A||||1|Transport Lokal |1|ORG|1|KEG|10|BLN|0||10|OK|170000|1700000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|962|100| A|521211|019|A||||1|CTK - Dokumentasi/Pencetakan/Penggandaan/Laminasi|0||0||0||0||1|THN|12000000|12000000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A||||1|Kebutuhan Dasar Perkantoran|1|THN|0||0||0||1|THN|60440000|60440000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521113|019|A||||1|Penambah Daya Tahan Tubuh Akhir Tahun Anggaran|19|PEG|15|HR|0||0||285|OH|19000|5415000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|01||1|1|Honor Pengelola Keuangan|0||0||0||0||0||0|0|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|01|||2|Kuasa Pengguna Anggaran|1|ORG|12|BLN|0||0||12|OB|630000|7560000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|01|||3|Pejabat Pembuat Komitmen|1|ORG|12|BLN|0||0||12|OB|610000|7320000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|01|||4|Pejabat Penandatangan SPM|1|ORG|12|BLN|0||0||12|OB|240000|2880000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|01|||5|Bendahara Pengeluaran|1|ORG|12|BLN|0||0||12|OB|210000|2520000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|01|||6|Staf Pengelola Keuangan|2|ORG|12|BLN|0||0||24|OB|160000|3840000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|02||1|7|Honor Tim SAI|0||0||0||0||0||0|0|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|02|||8|Penanggung Jawab Pengelola Sistem Akuntansi dan Pelaporan Keuangan Instansi (SAI) Tingkat UAKPA|1|ORG|12|BLN|0||0||12|OB|200000|2400000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|02|||9|Koordinator Pengelola Sistem Akuntansi dan Pelaporan Keuangan Instansi (SAI) Tingkat UAKPA|1|ORG|12|BLN|0||0||12|OB|200000|2400000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|02|||10|Ketua Pengelola Sistem Akuntansi dan Pelaporan Keuangan Instansi (SAI) Tingkat UAKPA|1|ORG|12|BLN|0||0||12|OB|150000|1800000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|02|||11|Anggota Pengelola Sistem Akuntansi dan Pelaporan Keuangan Instansi (SAI) Tingkat UAKPA|1|ORG|12|BLN|0||0||12|OB|150000|1800000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|03||1|12|Honor Output Kegiatan|0||0||0||0||0||0|0|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|03|||13|Pejabat Pengadaan Barang dan Jasa|1|ORG|12|BLN|0||0||12|OB|680000|8160000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521115|019|A|03|||14|Petugas Penyimpan dan Pengurus BMN|1|ORG|12|BLN|0||0||12|OB|180000|2160000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521119|019|A||||1|Biaya Operasional Rekening Satker/KKP|12|BLN|0||0||0||12|BLN|100000|1200000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521119|019|A|01||1|2|Pengadaan Seragam|0||0||0||0||0||0|0|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521119|019|A|01|||3|Pengadaan Seragam Pegawai|19|ORG|1|STEL|0||0||19|STEL|906000|17214000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521119|019|A|01|||4|Pengadaan Seragam Pengemudi|1|ORG|1|STEL|0||0||1|STEL|738000|738000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521119|019|A|01|||5|Pengadaan Seragam Pramubakti|2|org|1|stel|0||0||2|STEL|738000|1476000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| A|521811|019|A||||1|ATK - Alat Tulis Kantor/Supplies Komputer|0||0||0||0||1|THN|24000000|24000000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002| B|521114|019|A||||1|Pos/Pengepakan/Pengiriman/Pengangkutan|1|THN|1|KEG|0||0||1|THN|2452000|2452000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||1|Honor Pengemudi|1|ORG|13|BLN|0||0||13|OB|6294000|81822000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||2|Honor Pramubakti|2|ORG|13|BLN|0||0||26|OB|5729876|148976000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||3|Uang Lembur Pengemudi |1|ORG|60|HARI|2|JAM|0||120|OJ|13000|1560000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||4|Uang Makan Lembur Pengemudi|1|ORG|60|HARI|0||0||60|OH|30000|1800000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||5|Uang Lembur Pramubakti|2|ORG|2|JAM|60|HR|0||240|OH|13000|3120000|0
2027|01|015117|015|08|WA|4715|EBA|01|51|2|994|002|HP|521111|019|A||||6|Uang Makan Lembur Pramubakti |2|ORG|60|HR|0||0||120|OH|30000|3600000|0
