thang|kdjendok|kdsatker|kddept|kdunit|kdprogram|kdgiat|kdoutput|kdlokasi|kdkabkota|kddekon|kdsoutput|kdkmpnen|kdskmpnen|kdakun|kdkppn|kdbeban|header1|header2|kdheader|noitem|nmitem|vol1|sat1|vol2|sat2|vol3|sat3|vol4|sat4|volkeg|satkeg|hargasat|jumlah|rphblokir
2026|01|015114|015|08|WA|4715|EBA|01|51|2|002|100| A|524113|019|A||||1|Transport Lokal|2.0|ORG|5|FREK|2|HR|0||20.0|OK|131750|2635000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A||||1|Keperluan Sehari-hari Perkantoran|42.0|ORG|1|THN|0||0||42.0|PEG|1520000|63840000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A||||2|Uang Lembur PPNPN|13.0|ORG|2|JAM|60|HR|0||1560.0|OJ|13000|20280000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A||||3|Uang Makan Lembur PPNPN|13.0|ORG|60|HR|0||0||780.0|OH|30000|23400000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A||||4|Honor Pramubakti|3.0|ORG|13|BLN|0||0||39.0|OB|5721000|223119000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A||||5|Honor Satpam|9.0|ORG|13|BLN|0||0||117.0|OB|6294000|736398000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A||||6|Honor Pengemudi|1.0|ORG|13|BLN|0||0||13.0|OB|6294000|81822000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| A|521111|019|A||||7|Dokter|1.0|ORG|12|BLN|0||0||12.0|OB|625000|7500000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| A|521119|019|A||||1|Peningkatan Kebugaran|1.0|ORG|12|BLN|0||0||12.0|OB|227000|2724000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| A|521811|019|A||||1|Obat-Obatan|42.0|PEG|0||0||0||42.0|OK|200000|8400000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| B|521114|019|A||||1|keperluan Sehari-hari Perkantoran kurang 40 Pegawai (DKI Jakarta)-Pos/Pengiriman/Pengepakan/pengangkutan|0.0||0||0||0||1.0|TH|207000|207000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| B|522112|019|A||||1|Langganan Telepon|0.0||0||0||0||1.0|THN|100000|100000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| B|522113|019|A||||1|Langganan Air|0.0||0||0||0||1.0|THN|1030000|1030000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521113|019|A||||1|Penambah Daya Tahan Tubuh Akhir Tahun Anggaran|42.0|ORG|15|HR|0||0||630.0|OH|15580|9815000|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01||1|1|Honor Pengelola Keuangan|0.0||0||0||0||0.0||0|0|0
2026|01|015114|015|08|WA|4715|EBA|01|51|2|994|002| C|521115|019|A|01|||2|KPA|1.0|ORG|12|BLN|0||0||12.0|OB|1180000|14160000|0
